product_1,product_2,p1_aisle,p1_rack,p2_aisle,p2_rack,same_aisle,same_rack,suggestion,lift,confidence,priority
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Amazfit Bip U Pro Smartwatch,0.7282689740077336,0.061295971978984246,Low
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Amazfit Bip U Pro Smartwatch,0.728000728000728,0.2162162162162162,Low
Boat Stone 200 Bluetooth Speaker,Amazfit Bip U Pro Smartwatch,A4,R7,A4,R6,True,False,"⚠ Same aisle, different racks: Consider moving Boat Stone 200 Bluetooth Speaker closer to Amazfit Bip U Pro Smartwatch",0.728000728000728,0.2162162162162162,Low
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Amazfit Bip U Pro Smartwatch,0.728000728000728,0.2162162162162162,Low
Xiaomi Redmi Note 11 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Mi Fast Charger 20W,0.7276137502829609,0.22058823529411764,Low
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Mi Fast Charger 20W,0.7276137502829609,0.22058823529411764,Low
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Mi Fast Charger 20W,0.7276137502829609,0.22058823529411764,Low
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,A4,R6,A3,R5,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Anker PowerCore 10K Powerbank,0.7275961033186467,0.06293706293706293,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,0.7275961033186467,0.06293706293706293,Low
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near JBL C200 Bass Earphones,0.7275961033186467,0.06936416184971099,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,0.7275961033186467,0.06936416184971099,Low
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to JBL C200 Bass Earphones",0.7275961033186467,0.06936416184971099,Low
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Dell Inspiron 3501 Laptop,0.7275961033186467,0.06293706293706293,Low
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving JBL C200 Bass Earphones closer to Anker PowerCore 10K Powerbank",0.7275961033186467,0.06293706293706293,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,0.7275961033186467,0.06936416184971099,Low
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Mi Fast Charger 20W,0.7275078813353811,0.06474820143884892,Low
Mi Fast Charger 20W,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Lenovo Tab M10 Tablet,0.7275078813353811,0.06741573033707865,Low
Mi Fast Charger 20W,JBL C200 Bass Earphones,A3,R4,A3,R4,True,True,✓ Already together: Mi Fast Charger 20W and JBL C200 Bass Earphones on same rack,0.7275078813353811,0.06741573033707865,Low
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Amazfit Bip U Pro Smartwatch,0.7275078813353811,0.06474820143884892,Low
JBL C200 Bass Earphones,Mi Fast Charger 20W,A3,R4,A3,R4,True,True,✓ Already together: JBL C200 Bass Earphones and Mi Fast Charger 20W on same rack,0.7275078813353811,0.06474820143884892,Low
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,A1,R3,A4,R6,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Amazfit Bip U Pro Smartwatch,0.7275078813353811,0.06474820143884892,Low
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,A4,R6,A1,R3,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Lenovo Tab M10 Tablet,0.7275078813353811,0.06741573033707865,Low
Amazfit Bip U Pro Smartwatch,JBL C200 Bass Earphones,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near JBL C200 Bass Earphones,0.7275078813353811,0.06741573033707865,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,0.7273138682592147,0.05976095617529881,Low
Samsung Galaxy A52 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Anker PowerCore 10K Powerbank,0.7273138682592147,0.05976095617529881,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,0.7273138682592147,0.05976095617529881,Low
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,A2,R2,A3,R5,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Anker PowerCore 10K Powerbank,0.7273138682592147,0.05976095617529881,Low
Mi Fast Charger 20W,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near HP Pavilion 15 Laptop,0.7273138682592146,0.060851926977687626,Low
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near HP Pavilion 15 Laptop,0.7273138682592146,0.060851926977687626,Low
Mi Fast Charger 20W,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Samsung Galaxy A52 Smartphone,0.7273138682592146,0.060851926977687626,Low
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Samsung Galaxy A52 Smartphone,0.7273138682592146,0.060851926977687626,Low
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,A1,R1,A1,R3,True,False,"⚠ Same aisle, different racks: Consider moving Samsung Galaxy A52 Smartphone closer to Lenovo Tab M10 Tablet",0.7269907429845393,0.2127659574468085,Low
Dell Inspiron 3501 Laptop,Lenovo Tab M10 Tablet,A2,R2,A1,R3,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Lenovo Tab M10 Tablet,0.7269907429845393,0.2127659574468085,Low
Boat Stone 200 Bluetooth Speaker,Lenovo Tab M10 Tablet,A4,R7,A1,R3,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Lenovo Tab M10 Tablet,0.7269907429845393,0.2127659574468085,Low
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,A2,R2,A3,R5,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Anker PowerCore 10K Powerbank,0.726261620185923,0.06972111553784861,Low
JBL C200 Bass Earphones,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Samsung Galaxy A52 Smartphone,0.726261620185923,0.06076388888888889,Low
Anker PowerCore 10K Powerbank,HP Pavilion 15 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near HP Pavilion 15 Laptop,0.726261620185923,0.06076388888888889,Low
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near HP Pavilion 15 Laptop,0.726261620185923,0.06076388888888889,Low
Samsung Galaxy A52 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Anker PowerCore 10K Powerbank,0.726261620185923,0.06972111553784861,Low
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near JBL C200 Bass Earphones,0.726261620185923,0.06972111553784861,Low
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Samsung Galaxy A52 Smartphone,0.726261620185923,0.06076388888888889,Low
Samsung Galaxy A52 Smartphone,JBL C200 Bass Earphones,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near JBL C200 Bass Earphones,0.726261620185923,0.06972111553784861,Low
Boat Stone 200 Bluetooth Speaker,Mi Fast Charger 20W,A4,R7,A3,R4,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Mi Fast Charger 20W,0.7252055723860433,0.21985815602836878,Low
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Mi Fast Charger 20W,0.7252055723860433,0.21985815602836878,Low
JBL C200 Bass Earphones,Mi Fast Charger 20W,A3,R4,A3,R4,True,True,✓ Already together: JBL C200 Bass Earphones and Mi Fast Charger 20W on same rack,0.7252055723860433,0.21985815602836878,Low
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,A1,R3,A4,R6,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Amazfit Bip U Pro Smartwatch,0.724297235925143,0.21511627906976744,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,0.724297235925143,0.21511627906976744,Low
JBL C200 Bass Earphones,Amazfit Bip U Pro Smartwatch,A3,R4,A4,R6,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Amazfit Bip U Pro Smartwatch,0.724297235925143,0.21511627906976744,Low
JBL C200 Bass Earphones,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Samsung Galaxy A52 Smartphone,0.7242578081889416,0.21341463414634146,Low
Anker PowerCore 10K Powerbank,Samsung Galaxy A52 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Samsung Galaxy A52 Smartphone,0.7242578081889416,0.21341463414634146,Low
HP Pavilion 15 Laptop,Samsung Galaxy A52 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Samsung Galaxy A52 Smartphone,0.7242578081889416,0.21341463414634146,Low
Boat Stone 200 Bluetooth Speaker,Anker PowerCore 10K Powerbank,A4,R7,A3,R5,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Anker PowerCore 10K Powerbank,0.7233436560500915,0.0600375234521576,Low
Boat Stone 200 Bluetooth Speaker,Samsung Galaxy A52 Smartphone,A4,R7,A1,R1,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Samsung Galaxy A52 Smartphone,0.7233436560500915,0.0600375234521576,Low
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Anker PowerCore 10K Powerbank,0.7233436560500915,0.0600375234521576,Low
Xiaomi Redmi Note 11 Smartphone,Samsung Galaxy A52 Smartphone,A1,R1,A1,R1,True,True,✓ Already together: Xiaomi Redmi Note 11 Smartphone and Samsung Galaxy A52 Smartphone on same rack,0.7233436560500915,0.0600375234521576,Low
Samsung Galaxy A52 Smartphone,Boat Stone 200 Bluetooth Speaker,A1,R1,A4,R7,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Boat Stone 200 Bluetooth Speaker,0.7233436560500914,0.0642570281124498,Low
Samsung Galaxy A52 Smartphone,Xiaomi Redmi Note 11 Smartphone,A1,R1,A1,R1,True,True,✓ Already together: Samsung Galaxy A52 Smartphone and Xiaomi Redmi Note 11 Smartphone on same rack,0.7233436560500914,0.0642570281124498,Low
Anker PowerCore 10K Powerbank,Boat Stone 200 Bluetooth Speaker,A3,R5,A4,R7,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Boat Stone 200 Bluetooth Speaker,0.7233436560500914,0.0642570281124498,Low
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Xiaomi Redmi Note 11 Smartphone,0.7233436560500914,0.0642570281124498,Low
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Amazfit Bip U Pro Smartwatch,0.7230863024769252,0.06772908366533865,Low
Samsung Galaxy A52 Smartphone,Xiaomi Redmi Note 11 Smartphone,A1,R1,A1,R1,True,True,✓ Already together: Samsung Galaxy A52 Smartphone and Xiaomi Redmi Note 11 Smartphone on same rack,0.7230863024769252,0.06772908366533865,Low
HP Pavilion 15 Laptop,Xiaomi Redmi Note 11 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Xiaomi Redmi Note 11 Smartphone,0.7230863024769252,0.06772908366533865,Low
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Amazfit Bip U Pro Smartwatch,0.7230863024769252,0.06772908366533865,Low
Xiaomi Redmi Note 11 Smartphone,Samsung Galaxy A52 Smartphone,A1,R1,A1,R1,True,True,✓ Already together: Xiaomi Redmi Note 11 Smartphone and Samsung Galaxy A52 Smartphone on same rack,0.7230863024769251,0.0604982206405694,Low
Xiaomi Redmi Note 11 Smartphone,HP Pavilion 15 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near HP Pavilion 15 Laptop,0.7230863024769251,0.0604982206405694,Low
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Samsung Galaxy A52 Smartphone,0.7230863024769251,0.0604982206405694,Low
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near HP Pavilion 15 Laptop,0.7230863024769251,0.0604982206405694,Low
Mi Fast Charger 20W,Boat Stone 200 Bluetooth Speaker,A3,R4,A4,R7,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Boat Stone 200 Bluetooth Speaker,0.7229707525468289,0.21568627450980393,Low
Amazfit Bip U Pro Smartwatch,Boat Stone 200 Bluetooth Speaker,A4,R6,A4,R7,True,False,"⚠ Same aisle, different racks: Consider moving Amazfit Bip U Pro Smartwatch closer to Boat Stone 200 Bluetooth Speaker",0.7229707525468289,0.21568627450980393,Low
Xiaomi Redmi Note 11 Smartphone,Boat Stone 200 Bluetooth Speaker,A1,R1,A4,R7,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Boat Stone 200 Bluetooth Speaker,0.7229707525468289,0.21568627450980393,Low
HP Pavilion 15 Laptop,Boat Stone 200 Bluetooth Speaker,A2,R2,A4,R7,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Boat Stone 200 Bluetooth Speaker,0.7224168126094571,0.05779334500875657,Low
JBL C200 Bass Earphones,Boat Stone 200 Bluetooth Speaker,A3,R4,A4,R7,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Boat Stone 200 Bluetooth Speaker,0.7224168126094571,0.05779334500875657,Low
HP Pavilion 15 Laptop,Dell Inspiron 3501 Laptop,A2,R2,A2,R2,True,True,✓ Already together: HP Pavilion 15 Laptop and Dell Inspiron 3501 Laptop on same rack,0.7224168126094571,0.05779334500875657,Low
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Dell Inspiron 3501 Laptop,0.7224168126094571,0.05779334500875657,Low
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near JBL C200 Bass Earphones,0.722416812609457,0.06874999999999999,Low
Dell Inspiron 3501 Laptop,HP Pavilion 15 Laptop,A2,R2,A2,R2,True,True,✓ Already together: Dell Inspiron 3501 Laptop and HP Pavilion 15 Laptop on same rack,0.722416812609457,0.06874999999999999,Low
Boat Stone 200 Bluetooth Speaker,HP Pavilion 15 Laptop,A4,R7,A2,R2,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near HP Pavilion 15 Laptop,0.722416812609457,0.06874999999999999,Low
Boat Stone 200 Bluetooth Speaker,JBL C200 Bass Earphones,A4,R7,A3,R4,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near JBL C200 Bass Earphones,0.722416812609457,0.06874999999999999,Low
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Mi Fast Charger 20W,0.7223027010108226,0.21897810218978103,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,0.7223027010108226,0.21897810218978103,Low
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Mi Fast Charger 20W,0.7223027010108226,0.21897810218978103,Low
Boat Stone 200 Bluetooth Speaker,Xiaomi Redmi Note 11 Smartphone,A4,R7,A1,R1,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Xiaomi Redmi Note 11 Smartphone,0.7220833268630527,0.2183098591549296,Low
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Xiaomi Redmi Note 11 Smartphone,0.7220833268630527,0.2183098591549296,Low
Lenovo Tab M10 Tablet,Xiaomi Redmi Note 11 Smartphone,A1,R3,A1,R1,True,False,"⚠ Same aisle, different racks: Consider moving Lenovo Tab M10 Tablet closer to Xiaomi Redmi Note 11 Smartphone",0.7220833268630527,0.2183098591549296,Low
Samsung Galaxy A52 Smartphone,Lenovo Tab M10 Tablet,A1,R1,A1,R3,True,False,"⚠ Same aisle, different racks: Consider moving Samsung Galaxy A52 Smartphone closer to Lenovo Tab M10 Tablet",0.72187108986493,0.21126760563380284,Low
Boat Stone 200 Bluetooth Speaker,Lenovo Tab M10 Tablet,A4,R7,A1,R3,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Lenovo Tab M10 Tablet,0.72187108986493,0.21126760563380284,Low
Mi Fast Charger 20W,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Lenovo Tab M10 Tablet,0.72187108986493,0.21126760563380284,Low
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Xiaomi Redmi Note 11 Smartphone,0.7216598175804351,0.2181818181818182,Low
Dell Inspiron 3501 Laptop,Xiaomi Redmi Note 11 Smartphone,A2,R2,A1,R1,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Xiaomi Redmi Note 11 Smartphone,0.7216598175804351,0.2181818181818182,Low
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Xiaomi Redmi Note 11 Smartphone,0.7216598175804351,0.2181818181818182,Low
Xiaomi Redmi Note 11 Smartphone,JBL C200 Bass Earphones,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near JBL C200 Bass Earphones,0.7216010523348679,0.2206896551724138,Low
Boat Stone 200 Bluetooth Speaker,JBL C200 Bass Earphones,A4,R7,A3,R4,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near JBL C200 Bass Earphones,0.7216010523348679,0.2206896551724138,Low
Samsung Galaxy A52 Smartphone,JBL C200 Bass Earphones,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near JBL C200 Bass Earphones,0.7216010523348679,0.2206896551724138,Low
Xiaomi Redmi Note 11 Smartphone,Lenovo Tab M10 Tablet,A1,R1,A1,R3,True,False,"⚠ Same aisle, different racks: Consider moving Xiaomi Redmi Note 11 Smartphone closer to Lenovo Tab M10 Tablet",0.7215721784405552,0.2111801242236025,Low
JBL C200 Bass Earphones,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Lenovo Tab M10 Tablet,0.7215721784405552,0.2111801242236025,Low
Mi Fast Charger 20W,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Lenovo Tab M10 Tablet,0.7215721784405552,0.2111801242236025,Low
Amazfit Bip U Pro Smartwatch,Boat Stone 200 Bluetooth Speaker,A4,R6,A4,R7,True,False,"⚠ Same aisle, different racks: Consider moving Amazfit Bip U Pro Smartwatch closer to Boat Stone 200 Bluetooth Speaker",0.7211538461538461,0.05769230769230769,Low
JBL C200 Bass Earphones,Boat Stone 200 Bluetooth Speaker,A3,R4,A4,R7,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Boat Stone 200 Bluetooth Speaker,0.7211538461538461,0.05769230769230769,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,0.7211538461538461,0.05769230769230769,Low
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Dell Inspiron 3501 Laptop,0.7211538461538461,0.05769230769230769,Low
Boat Stone 200 Bluetooth Speaker,Amazfit Bip U Pro Smartwatch,A4,R7,A4,R6,True,False,"⚠ Same aisle, different racks: Consider moving Boat Stone 200 Bluetooth Speaker closer to Amazfit Bip U Pro Smartwatch",0.721153846153846,0.06874999999999999,Low
Boat Stone 200 Bluetooth Speaker,JBL C200 Bass Earphones,A4,R7,A3,R4,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near JBL C200 Bass Earphones,0.721153846153846,0.06874999999999999,Low
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near JBL C200 Bass Earphones,0.721153846153846,0.06874999999999999,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,0.721153846153846,0.06874999999999999,Low
Xiaomi Redmi Note 11 Smartphone,Dell Inspiron 3501 Laptop,A1,R1,A2,R2,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Dell Inspiron 3501 Laptop,0.7209721495435781,0.21088435374149658,Low
Boat Stone 200 Bluetooth Speaker,Dell Inspiron 3501 Laptop,A4,R7,A2,R2,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Dell Inspiron 3501 Laptop,0.7209721495435781,0.21088435374149658,Low
Lenovo Tab M10 Tablet,Dell Inspiron 3501 Laptop,A1,R3,A2,R2,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Dell Inspiron 3501 Laptop,0.7209721495435781,0.21088435374149658,Low
HP Pavilion 15 Laptop,Dell Inspiron 3501 Laptop,A2,R2,A2,R2,True,True,✓ Already together: HP Pavilion 15 Laptop and Dell Inspiron 3501 Laptop on same rack,0.7209721495435781,0.21088435374149658,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,0.7209721495435781,0.21088435374149658,Low
Boat Stone 200 Bluetooth Speaker,Dell Inspiron 3501 Laptop,A4,R7,A2,R2,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Dell Inspiron 3501 Laptop,0.7209721495435781,0.21088435374149658,Low
Mi Fast Charger 20W,Xiaomi Redmi Note 11 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Xiaomi Redmi Note 11 Smartphone,0.7208888135018235,0.21794871794871798,Low
Lenovo Tab M10 Tablet,Xiaomi Redmi Note 11 Smartphone,A1,R3,A1,R1,True,False,"⚠ Same aisle, different racks: Consider moving Lenovo Tab M10 Tablet closer to Xiaomi Redmi Note 11 Smartphone",0.7208888135018235,0.21794871794871798,Low
JBL C200 Bass Earphones,Xiaomi Redmi Note 11 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Xiaomi Redmi Note 11 Smartphone,0.7208888135018235,0.21794871794871798,Low
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving JBL C200 Bass Earphones closer to Anker PowerCore 10K Powerbank",0.7207971168115328,0.06367041198501873,Low
Anker PowerCore 10K Powerbank,Boat Stone 200 Bluetooth Speaker,A3,R5,A4,R7,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Boat Stone 200 Bluetooth Speaker,0.7207971168115328,0.06415094339622641,Low
